2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124025 for RPI3/gps: C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124025_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124600 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124600.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124600_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_124600
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124625 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124625.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124625 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_124625.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_124625_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124625 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_124625.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_124625_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124625 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124625.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124625_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_124625
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124700 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124700.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124700 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_124700.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_124700_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124700 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_124700.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_124700_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124700 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124700.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124700_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_124700
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124725 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124725.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124725 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_124725.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_124725_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124725 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_124725.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_124725_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124725 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124725.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124725_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_124725
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124800 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124800.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124800 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_124800.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_124800_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124800 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_124800.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_124800_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124800 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124800.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124800_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_124800
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124825 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124825.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124825 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_124825.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_124825_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124825 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_124825.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_124825_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124825 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124825.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124825_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_124825
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124900 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124900.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124900 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_124900.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_124900_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124900 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_124900.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_124900_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124900 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124900.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124900_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_124900
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124925 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124925.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124925 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_124925.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_124925_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124925 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_124925.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_124925_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_124925 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_124925.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124925_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_124925
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125000 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125000.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125000 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125000.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125000_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125000 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125000.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125000_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125000 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125000.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125000_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125000
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125025 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125025.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125025 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125025.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125025_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125025 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125025.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125025_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125025 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125025.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125025_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125025
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125100 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125100.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125100 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125100.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125100_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125100 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125100.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125100_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125100 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125100.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125100_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125100
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125125 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125125.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125125 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125125.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125125_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125125 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125125.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125125_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125125 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125125.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125125_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125125
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125200 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125200.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125200 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125200.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125200_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125200 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125200.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125200_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125200 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125200.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125200_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125200
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125225 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125225.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125225 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125225.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125225_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125225 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125225.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125225_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125225 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125225.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125225_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125225
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125300 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125300.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125300 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125300.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125300_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125300 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125300.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125300_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125300 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125300.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125300_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125300
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125325 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125325.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125325 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125325.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125325_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125325 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125325.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125325_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125325 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125325.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125325_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125325
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125400 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125400.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125400 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125400.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125400_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125400 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125400.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125400_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125400 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125400.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125400_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125400
2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_125425 for RPI3/wav: C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125425.wav
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125425 receiver RPI1: wav=C:\Pi_loc\20260520_Otter3\RPI1\streaming\RBW6675_20260520_125425.wav gps=C:\Pi_loc\20260520_Otter3\RPI1\gps\GPS_RPI1_20260520_125425_Hydro_6675.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125425 receiver RPI2: wav=C:\Pi_loc\20260520_Otter3\RPI2\streaming\SAW2624_20260520_125425.wav gps=C:\Pi_loc\20260520_Otter3\RPI2\gps\GPS_RPI2_20260520_125425_Hydro_2624.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job 20260520_125425 receiver RPI3: wav=C:\Pi_loc\20260520_Otter3\RPI3\streaming\RBW6673_20260520_125425.wav gps=C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_125425_Hydro_6673.txt
2026-06-13 16:59:03 | INFO | model.models | [CalculationModel] Job ready: 20260520_125425
2026-06-13 16:59:03 | INFO | controller.controllers | [Calc] job_started 20260520_123725
2026-06-13 16:59:04 | INFO | controller.controllers | [LocalFolderReader][RPI3] done
2026-06-13 16:59:04 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_165904_094443 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 16:59:04 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260520_123725. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 16:59:04 | INFO | controller.controllers | [Calc] job_finished 20260520_123725 in 0.511 s
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_123800; queue_size=1
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_123825; queue_size=2
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_123900; queue_size=3
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_123925; queue_size=4
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124000; queue_size=5
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124025; queue_size=6
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124100; queue_size=7
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124125; queue_size=8
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124200; queue_size=9
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124225; queue_size=10
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124300; queue_size=11
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124325; queue_size=12
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124400; queue_size=13
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124425; queue_size=14
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124500; queue_size=15
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124525; queue_size=16
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124600; queue_size=17
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124625; queue_size=18
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124700; queue_size=19
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124725; queue_size=20
2026-06-13 16:59:04 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260520_123725 because Est_pos_status=FAILED
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124800; queue_size=21
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124825; queue_size=22
2026-06-13 16:59:04 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260520_124900; queue_size=23
